"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Obstruction","Start Pass Number","Stop Pass Number","Current Condition","Worst Condition","Total Duration (sec)"
10 Mar 2023 08:12:20.500,10 Mar 2023 08:12:28.944,8.444,"Earth","10257","10257","Penumbra","Umbra",2146.325
10 Mar 2023 08:12:28.944,10 Mar 2023 08:47:58.403,2129.459,"Earth","10257","10257","Umbra","Umbra",2146.325
10 Mar 2023 08:47:58.403,10 Mar 2023 08:48:06.825,8.422,"Earth","10257","10257","Penumbra","Umbra",2146.325
10 Mar 2023 09:46:33.245,10 Mar 2023 09:46:41.689,8.444,"Earth","10258","10258","Penumbra","Umbra",2146.324
10 Mar 2023 09:46:41.689,10 Mar 2023 10:22:11.147,2129.458,"Earth","10258","10258","Umbra","Umbra",2146.324
10 Mar 2023 10:22:11.147,10 Mar 2023 10:22:19.569,8.422,"Earth","10258","10258","Penumbra","Umbra",2146.324
10 Mar 2023 11:20:45.990,10 Mar 2023 11:20:54.433,8.444,"Earth","10259","10259","Penumbra","Umbra",2146.324
10 Mar 2023 11:20:54.433,10 Mar 2023 11:56:23.891,2129.458,"Earth","10259","10259","Umbra","Umbra",2146.324
10 Mar 2023 11:56:23.891,10 Mar 2023 11:56:32.313,8.422,"Earth","10259","10259","Penumbra","Umbra",2146.324
10 Mar 2023 12:54:58.734,10 Mar 2023 12:55:07.178,8.443,"Earth","10260","10260","Penumbra","Umbra",2146.323
10 Mar 2023 12:55:07.178,10 Mar 2023 13:30:36.635,2129.457,"Earth","10260","10260","Umbra","Umbra",2146.323
10 Mar 2023 13:30:36.635,10 Mar 2023 13:30:45.057,8.422,"Earth","10260","10260","Penumbra","Umbra",2146.323
10 Mar 2023 14:29:11.479,10 Mar 2023 14:29:19.922,8.443,"Earth","10261","10261","Penumbra","Umbra",2146.322
10 Mar 2023 14:29:19.922,10 Mar 2023 15:04:49.379,2129.457,"Earth","10261","10261","Umbra","Umbra",2146.322
10 Mar 2023 15:04:49.379,10 Mar 2023 15:04:57.801,8.422,"Earth","10261","10261","Penumbra","Umbra",2146.322
10 Mar 2023 16:03:24.224,10 Mar 2023 16:03:32.667,8.443,"Earth","10262","10262","Penumbra","Umbra",2146.321
10 Mar 2023 16:03:32.667,10 Mar 2023 16:39:02.123,2129.456,"Earth","10262","10262","Umbra","Umbra",2146.321
10 Mar 2023 16:39:02.123,10 Mar 2023 16:39:10.545,8.422,"Earth","10262","10262","Penumbra","Umbra",2146.321
10 Mar 2023 17:37:36.969,10 Mar 2023 17:37:45.408,8.439,"Earth","10263","10263","Penumbra","Umbra",2146.320
10 Mar 2023 17:37:45.408,10 Mar 2023 18:13:14.868,2129.459,"Earth","10263","10263","Umbra","Umbra",2146.320
10 Mar 2023 18:13:14.868,10 Mar 2023 18:13:23.289,8.422,"Earth","10263","10263","Penumbra","Umbra",2146.320
10 Mar 2023 19:11:49.710,10 Mar 2023 19:11:58.155,8.445,"Earth","10264","10264","Penumbra","Umbra",2146.323
10 Mar 2023 19:11:58.155,10 Mar 2023 19:47:27.612,2129.457,"Earth","10264","10264","Umbra","Umbra",2146.323
10 Mar 2023 19:47:27.612,10 Mar 2023 19:47:36.034,8.422,"Earth","10264","10264","Penumbra","Umbra",2146.323
10 Mar 2023 20:46:02.460,10 Mar 2023 20:46:10.901,8.441,"Earth","10265","10265","Penumbra","Umbra",2146.318
10 Mar 2023 20:46:10.901,10 Mar 2023 21:21:40.357,2129.455,"Earth","10265","10265","Umbra","Umbra",2146.318
10 Mar 2023 21:21:40.357,10 Mar 2023 21:21:48.778,8.422,"Earth","10265","10265","Penumbra","Umbra",2146.318
10 Mar 2023 22:20:15.204,10 Mar 2023 22:20:23.646,8.442,"Earth","10266","10266","Penumbra","Umbra",2146.318
10 Mar 2023 22:20:23.646,10 Mar 2023 22:55:53.101,2129.455,"Earth","10266","10266","Umbra","Umbra",2146.318
10 Mar 2023 22:55:53.101,10 Mar 2023 22:56:01.522,8.421,"Earth","10266","10266","Penumbra","Umbra",2146.318
10 Mar 2023 23:54:27.949,10 Mar 2023 23:54:36.391,8.442,"Earth","10267","10267","Penumbra","Umbra",2146.317
10 Mar 2023 23:54:36.391,11 Mar 2023 00:30:05.846,2129.454,"Earth","10267","10267","Umbra","Umbra",2146.317
11 Mar 2023 00:30:05.846,11 Mar 2023 00:30:14.267,8.421,"Earth","10267","10267","Penumbra","Umbra",2146.317
11 Mar 2023 01:28:40.695,11 Mar 2023 01:28:49.135,8.441,"Earth","10268","10268","Penumbra","Umbra",2146.317
11 Mar 2023 01:28:49.135,11 Mar 2023 02:04:18.590,2129.455,"Earth","10268","10268","Umbra","Umbra",2146.317
11 Mar 2023 02:04:18.590,11 Mar 2023 02:04:27.011,8.421,"Earth","10268","10268","Penumbra","Umbra",2146.317
11 Mar 2023 03:02:53.439,11 Mar 2023 03:03:01.883,8.444,"Earth","10269","10269","Penumbra","Umbra",2146.317
11 Mar 2023 03:03:01.883,11 Mar 2023 03:38:31.335,2129.452,"Earth","10269","10269","Umbra","Umbra",2146.317
11 Mar 2023 03:38:31.335,11 Mar 2023 03:38:39.756,8.421,"Earth","10269","10269","Penumbra","Umbra",2146.317
11 Mar 2023 04:37:06.184,11 Mar 2023 04:37:14.628,8.443,"Earth","10270","10270","Penumbra","Umbra",2146.317
11 Mar 2023 04:37:14.628,11 Mar 2023 05:12:44.080,2129.452,"Earth","10270","10270","Umbra","Umbra",2146.317
11 Mar 2023 05:12:44.080,11 Mar 2023 05:12:52.501,8.421,"Earth","10270","10270","Penumbra","Umbra",2146.317
11 Mar 2023 06:11:18.929,11 Mar 2023 06:11:27.372,8.443,"Earth","10271","10271","Penumbra","Umbra",2146.316
11 Mar 2023 06:11:27.372,11 Mar 2023 06:46:56.824,2129.453,"Earth","10271","10271","Umbra","Umbra",2146.316
11 Mar 2023 06:46:56.824,11 Mar 2023 06:47:05.246,8.421,"Earth","10271","10271","Penumbra","Umbra",2146.316
11 Mar 2023 07:45:31.676,11 Mar 2023 07:45:40.116,8.439,"Earth","10272","10272","Penumbra","Umbra",2146.314
11 Mar 2023 07:45:40.116,11 Mar 2023 08:21:09.569,2129.454,"Earth","10272","10272","Umbra","Umbra",2146.314
11 Mar 2023 08:21:09.569,11 Mar 2023 08:21:17.990,8.421,"Earth","10272","10272","Penumbra","Umbra",2146.314
11 Mar 2023 09:19:44.420,11 Mar 2023 09:19:52.863,8.442,"Earth","10273","10273","Penumbra","Umbra",2146.315
11 Mar 2023 09:19:52.863,11 Mar 2023 09:55:22.314,2129.452,"Earth","10273","10273","Umbra","Umbra",2146.315
11 Mar 2023 09:55:22.314,11 Mar 2023 09:55:30.735,8.421,"Earth","10273","10273","Penumbra","Umbra",2146.315
11 Mar 2023 10:53:57.168,11 Mar 2023 10:54:05.606,8.439,"Earth","10274","10274","Penumbra","Umbra",2146.313
11 Mar 2023 10:54:05.606,11 Mar 2023 11:29:35.059,2129.453,"Earth","10274","10274","Umbra","Umbra",2146.313
11 Mar 2023 11:29:35.059,11 Mar 2023 11:29:43.480,8.421,"Earth","10274","10274","Penumbra","Umbra",2146.313
11 Mar 2023 12:28:09.913,11 Mar 2023 12:28:18.351,8.438,"Earth","10275","10275","Penumbra","Umbra",2146.312
11 Mar 2023 12:28:18.351,11 Mar 2023 13:03:47.805,2129.453,"Earth","10275","10275","Umbra","Umbra",2146.312
11 Mar 2023 13:03:47.805,11 Mar 2023 13:03:56.225,8.421,"Earth","10275","10275","Penumbra","Umbra",2146.312
11 Mar 2023 14:02:22.657,11 Mar 2023 14:02:31.099,8.442,"Earth","10276","10276","Penumbra","Umbra",2146.313
11 Mar 2023 14:02:31.099,11 Mar 2023 14:38:00.550,2129.451,"Earth","10276","10276","Umbra","Umbra",2146.313
11 Mar 2023 14:38:00.550,11 Mar 2023 14:38:08.970,8.421,"Earth","10276","10276","Penumbra","Umbra",2146.313
11 Mar 2023 15:36:35.403,11 Mar 2023 15:36:43.845,8.442,"Earth","10277","10277","Penumbra","Umbra",2146.313
11 Mar 2023 15:36:43.845,11 Mar 2023 16:12:13.295,2129.450,"Earth","10277","10277","Umbra","Umbra",2146.313
11 Mar 2023 16:12:13.295,11 Mar 2023 16:12:21.715,8.420,"Earth","10277","10277","Penumbra","Umbra",2146.313
11 Mar 2023 17:10:48.148,11 Mar 2023 17:10:56.588,8.440,"Earth","10278","10278","Penumbra","Umbra",2146.312
11 Mar 2023 17:10:56.588,11 Mar 2023 17:46:26.040,2129.453,"Earth","10278","10278","Umbra","Umbra",2146.312
11 Mar 2023 17:46:26.040,11 Mar 2023 17:46:34.461,8.420,"Earth","10278","10278","Penumbra","Umbra",2146.312
11 Mar 2023 18:45:00.894,11 Mar 2023 18:45:09.333,8.439,"Earth","10279","10279","Penumbra","Umbra",2146.312
11 Mar 2023 18:45:09.333,11 Mar 2023 19:20:38.786,2129.452,"Earth","10279","10279","Umbra","Umbra",2146.312
11 Mar 2023 19:20:38.786,11 Mar 2023 19:20:47.206,8.420,"Earth","10279","10279","Penumbra","Umbra",2146.312
11 Mar 2023 20:19:13.643,11 Mar 2023 20:19:22.082,8.439,"Earth","10280","10280","Penumbra","Umbra",2146.309
11 Mar 2023 20:19:22.082,11 Mar 2023 20:54:51.531,2129.449,"Earth","10280","10280","Umbra","Umbra",2146.309
11 Mar 2023 20:54:51.531,11 Mar 2023 20:54:59.951,8.420,"Earth","10280","10280","Penumbra","Umbra",2146.309
11 Mar 2023 21:53:26.386,11 Mar 2023 21:53:34.827,8.442,"Earth","10281","10281","Penumbra","Umbra",2146.311
11 Mar 2023 21:53:34.827,11 Mar 2023 22:29:04.277,2129.449,"Earth","10281","10281","Umbra","Umbra",2146.311
11 Mar 2023 22:29:04.277,11 Mar 2023 22:29:12.697,8.420,"Earth","10281","10281","Penumbra","Umbra",2146.311
11 Mar 2023 23:27:39.135,11 Mar 2023 23:27:47.573,8.439,"Earth","10282","10282","Penumbra","Umbra",2146.307
11 Mar 2023 23:27:47.573,12 Mar 2023 00:03:17.022,2129.449,"Earth","10282","10282","Umbra","Umbra",2146.307
12 Mar 2023 00:03:17.022,12 Mar 2023 00:03:25.442,8.420,"Earth","10282","10282","Penumbra","Umbra",2146.307
12 Mar 2023 01:01:51.878,12 Mar 2023 01:02:00.319,8.441,"Earth","10283","10283","Penumbra","Umbra",2146.309
12 Mar 2023 01:02:00.319,12 Mar 2023 01:37:29.768,2129.448,"Earth","10283","10283","Umbra","Umbra",2146.309
12 Mar 2023 01:37:29.768,12 Mar 2023 01:37:38.188,8.420,"Earth","10283","10283","Penumbra","Umbra",2146.309
12 Mar 2023 02:36:04.623,12 Mar 2023 02:36:13.061,8.438,"Earth","10284","10284","Penumbra","Umbra",2146.310
12 Mar 2023 02:36:13.061,12 Mar 2023 03:11:42.513,2129.452,"Earth","10284","10284","Umbra","Umbra",2146.310
12 Mar 2023 03:11:42.513,12 Mar 2023 03:11:50.933,8.420,"Earth","10284","10284","Penumbra","Umbra",2146.310
12 Mar 2023 04:10:17.371,12 Mar 2023 04:10:25.809,8.438,"Earth","10285","10285","Penumbra","Umbra",2146.308
12 Mar 2023 04:10:25.809,12 Mar 2023 04:45:55.259,2129.450,"Earth","10285","10285","Umbra","Umbra",2146.308
12 Mar 2023 04:45:55.259,12 Mar 2023 04:46:03.679,8.420,"Earth","10285","10285","Penumbra","Umbra",2146.308
12 Mar 2023 05:44:30.120,12 Mar 2023 05:44:38.557,8.438,"Earth","10286","10286","Penumbra","Umbra",2146.305
12 Mar 2023 05:44:38.557,12 Mar 2023 06:20:08.005,2129.448,"Earth","10286","10286","Umbra","Umbra",2146.305
12 Mar 2023 06:20:08.005,12 Mar 2023 06:20:16.425,8.420,"Earth","10286","10286","Penumbra","Umbra",2146.305
12 Mar 2023 07:18:42.866,12 Mar 2023 07:18:51.303,8.438,"Earth","10287","10287","Penumbra","Umbra",2146.304
12 Mar 2023 07:18:51.303,12 Mar 2023 07:54:20.751,2129.447,"Earth","10287","10287","Umbra","Umbra",2146.304
12 Mar 2023 07:54:20.751,12 Mar 2023 07:54:29.170,8.420,"Earth","10287","10287","Penumbra","Umbra",2146.304
12 Mar 2023 08:52:55.612,12 Mar 2023 08:53:04.047,8.434,"Earth","10288","10288","Penumbra","Umbra",2146.304
12 Mar 2023 08:53:04.047,12 Mar 2023 09:28:33.497,2129.450,"Earth","10288","10288","Umbra","Umbra",2146.304
12 Mar 2023 09:28:33.497,12 Mar 2023 09:28:41.916,8.419,"Earth","10288","10288","Penumbra","Umbra",2146.304
12 Mar 2023 10:27:08.359,12 Mar 2023 10:27:16.793,8.434,"Earth","10289","10289","Penumbra","Umbra",2146.303
12 Mar 2023 10:27:16.793,12 Mar 2023 11:02:46.243,2129.450,"Earth","10289","10289","Umbra","Umbra",2146.303
12 Mar 2023 11:02:46.243,12 Mar 2023 11:02:54.662,8.419,"Earth","10289","10289","Penumbra","Umbra",2146.303
12 Mar 2023 12:01:21.105,12 Mar 2023 12:01:29.539,8.434,"Earth","10290","10290","Penumbra","Umbra",2146.303
12 Mar 2023 12:01:29.539,12 Mar 2023 12:36:58.989,2129.450,"Earth","10290","10290","Umbra","Umbra",2146.303
12 Mar 2023 12:36:58.989,12 Mar 2023 12:37:07.408,8.419,"Earth","10290","10290","Penumbra","Umbra",2146.303
12 Mar 2023 13:35:33.852,12 Mar 2023 13:35:42.288,8.437,"Earth","10291","10291","Penumbra","Umbra",2146.301
12 Mar 2023 13:35:42.288,12 Mar 2023 14:11:11.735,2129.446,"Earth","10291","10291","Umbra","Umbra",2146.301
12 Mar 2023 14:11:11.735,12 Mar 2023 14:11:20.153,8.418,"Earth","10291","10291","Penumbra","Umbra",2146.301
12 Mar 2023 15:09:46.598,12 Mar 2023 15:09:55.035,8.436,"Earth","10292","10292","Penumbra","Umbra",2146.303
12 Mar 2023 15:09:55.035,12 Mar 2023 15:45:24.480,2129.445,"Earth","10292","10292","Umbra","Umbra",2146.303
12 Mar 2023 15:45:24.480,12 Mar 2023 15:45:32.901,8.421,"Earth","10292","10292","Penumbra","Umbra",2146.303
12 Mar 2023 16:43:59.345,12 Mar 2023 16:44:07.781,8.436,"Earth","10293","10293","Penumbra","Umbra",2146.301
12 Mar 2023 16:44:07.781,12 Mar 2023 17:19:37.228,2129.447,"Earth","10293","10293","Umbra","Umbra",2146.301
12 Mar 2023 17:19:37.228,12 Mar 2023 17:19:45.646,8.418,"Earth","10293","10293","Penumbra","Umbra",2146.301
12 Mar 2023 18:18:12.092,12 Mar 2023 18:18:20.528,8.436,"Earth","10294","10294","Penumbra","Umbra",2146.301
12 Mar 2023 18:18:20.528,12 Mar 2023 18:53:49.973,2129.446,"Earth","10294","10294","Umbra","Umbra",2146.301
12 Mar 2023 18:53:49.973,12 Mar 2023 18:53:58.392,8.419,"Earth","10294","10294","Penumbra","Umbra",2146.301
12 Mar 2023 19:52:24.835,12 Mar 2023 19:52:33.271,8.436,"Earth","10295","10295","Penumbra","Umbra",2146.305
12 Mar 2023 19:52:33.271,12 Mar 2023 20:28:02.720,2129.449,"Earth","10295","10295","Umbra","Umbra",2146.305
12 Mar 2023 20:28:02.720,12 Mar 2023 20:28:11.140,8.420,"Earth","10295","10295","Penumbra","Umbra",2146.305
12 Mar 2023 21:26:37.583,12 Mar 2023 21:26:46.021,8.438,"Earth","10296","10296","Penumbra","Umbra",2146.303
12 Mar 2023 21:26:46.021,12 Mar 2023 22:02:15.467,2129.447,"Earth","10296","10296","Umbra","Umbra",2146.303
12 Mar 2023 22:02:15.467,12 Mar 2023 22:02:23.886,8.419,"Earth","10296","10296","Penumbra","Umbra",2146.303
12 Mar 2023 23:00:50.332,12 Mar 2023 23:00:58.767,8.435,"Earth","10297","10297","Penumbra","Umbra",2146.299
12 Mar 2023 23:00:58.767,12 Mar 2023 23:36:28.214,2129.447,"Earth","10297","10297","Umbra","Umbra",2146.299
12 Mar 2023 23:36:28.214,12 Mar 2023 23:36:36.631,8.417,"Earth","10297","10297","Penumbra","Umbra",2146.299
13 Mar 2023 00:35:03.079,13 Mar 2023 00:35:11.514,8.435,"Earth","10298","10298","Penumbra","Umbra",2146.299
13 Mar 2023 00:35:11.514,13 Mar 2023 01:10:40.961,2129.447,"Earth","10298","10298","Umbra","Umbra",2146.299
13 Mar 2023 01:10:40.961,13 Mar 2023 01:10:49.378,8.417,"Earth","10298","10298","Penumbra","Umbra",2146.299
13 Mar 2023 02:09:15.826,13 Mar 2023 02:09:24.258,8.432,"Earth","10299","10299","Penumbra","Umbra",2146.298
13 Mar 2023 02:09:24.258,13 Mar 2023 02:44:53.708,2129.449,"Earth","10299","10299","Umbra","Umbra",2146.298
13 Mar 2023 02:44:53.708,13 Mar 2023 02:45:02.124,8.416,"Earth","10299","10299","Penumbra","Umbra",2146.298
13 Mar 2023 03:43:28.573,13 Mar 2023 03:43:37.008,8.435,"Earth","10300","10300","Penumbra","Umbra",2146.300
13 Mar 2023 03:43:37.008,13 Mar 2023 04:19:06.454,2129.447,"Earth","10300","10300","Umbra","Umbra",2146.300
13 Mar 2023 04:19:06.454,13 Mar 2023 04:19:14.873,8.418,"Earth","10300","10300","Penumbra","Umbra",2146.300
13 Mar 2023 05:17:41.320,13 Mar 2023 05:17:49.754,8.434,"Earth","10301","10301","Penumbra","Umbra",2146.300
13 Mar 2023 05:17:49.754,13 Mar 2023 05:53:19.199,2129.444,"Earth","10301","10301","Umbra","Umbra",2146.300
13 Mar 2023 05:53:19.199,13 Mar 2023 05:53:27.620,8.421,"Earth","10301","10301","Penumbra","Umbra",2146.300
13 Mar 2023 06:51:54.067,13 Mar 2023 06:52:02.499,8.432,"Earth","10302","10302","Penumbra","Umbra",2146.297
13 Mar 2023 06:52:02.499,13 Mar 2023 07:27:31.946,2129.447,"Earth","10302","10302","Umbra","Umbra",2146.297
13 Mar 2023 07:27:31.946,13 Mar 2023 07:27:40.364,8.418,"Earth","10302","10302","Penumbra","Umbra",2146.297
13 Mar 2023 08:26:06.814,13 Mar 2023 08:26:15.248,8.434,"Earth","10303","10303","Penumbra","Umbra",2146.296
13 Mar 2023 08:26:15.248,13 Mar 2023 09:01:44.695,2129.447,"Earth","10303","10303","Umbra","Umbra",2146.296
13 Mar 2023 09:01:44.695,13 Mar 2023 09:01:53.110,8.415,"Earth","10303","10303","Penumbra","Umbra",2146.296
13 Mar 2023 10:00:19.561,13 Mar 2023 10:00:27.995,8.434,"Earth","10304","10304","Penumbra","Umbra",2146.299
13 Mar 2023 10:00:27.995,13 Mar 2023 10:35:57.439,2129.444,"Earth","10304","10304","Umbra","Umbra",2146.299
13 Mar 2023 10:35:57.439,13 Mar 2023 10:36:05.860,8.421,"Earth","10304","10304","Penumbra","Umbra",2146.299
13 Mar 2023 11:34:32.308,13 Mar 2023 11:34:40.742,8.434,"Earth","10305","10305","Penumbra","Umbra",2146.295
13 Mar 2023 11:34:40.742,13 Mar 2023 12:10:10.189,2129.446,"Earth","10305","10305","Umbra","Umbra",2146.295
13 Mar 2023 12:10:10.189,13 Mar 2023 12:10:18.604,8.415,"Earth","10305","10305","Penumbra","Umbra",2146.295
13 Mar 2023 13:08:45.056,13 Mar 2023 13:08:53.489,8.433,"Earth","10306","10306","Penumbra","Umbra",2146.297
13 Mar 2023 13:08:53.489,13 Mar 2023 13:44:22.933,2129.444,"Earth","10306","10306","Umbra","Umbra",2146.297
13 Mar 2023 13:44:22.933,13 Mar 2023 13:44:31.353,8.420,"Earth","10306","10306","Penumbra","Umbra",2146.297
13 Mar 2023 14:42:57.803,13 Mar 2023 14:43:06.236,8.433,"Earth","10307","10307","Penumbra","Umbra",2146.295
13 Mar 2023 14:43:06.236,13 Mar 2023 15:18:35.680,2129.444,"Earth","10307","10307","Umbra","Umbra",2146.295
13 Mar 2023 15:18:35.680,13 Mar 2023 15:18:44.098,8.418,"Earth","10307","10307","Penumbra","Umbra",2146.295
13 Mar 2023 16:17:10.550,13 Mar 2023 16:17:18.983,8.433,"Earth","10308","10308","Penumbra","Umbra",2146.297
13 Mar 2023 16:17:18.983,13 Mar 2023 16:52:48.427,2129.444,"Earth","10308","10308","Umbra","Umbra",2146.297
13 Mar 2023 16:52:48.427,13 Mar 2023 16:52:56.847,8.420,"Earth","10308","10308","Penumbra","Umbra",2146.297
13 Mar 2023 17:51:23.298,13 Mar 2023 17:51:31.730,8.433,"Earth","10309","10309","Penumbra","Umbra",2146.297
13 Mar 2023 17:51:31.730,13 Mar 2023 18:27:01.177,2129.446,"Earth","10309","10309","Umbra","Umbra",2146.297
13 Mar 2023 18:27:01.177,13 Mar 2023 18:27:09.594,8.418,"Earth","10309","10309","Penumbra","Umbra",2146.297
13 Mar 2023 19:25:36.045,13 Mar 2023 19:25:44.478,8.432,"Earth","10310","10310","Penumbra","Umbra",2146.293
13 Mar 2023 19:25:44.478,13 Mar 2023 20:01:13.924,2129.446,"Earth","10310","10310","Umbra","Umbra",2146.293
13 Mar 2023 20:01:13.924,13 Mar 2023 20:01:22.338,8.414,"Earth","10310","10310","Penumbra","Umbra",2146.293
13 Mar 2023 20:59:48.793,13 Mar 2023 20:59:57.225,8.432,"Earth","10311","10311","Penumbra","Umbra",2146.293
13 Mar 2023 20:59:57.225,13 Mar 2023 21:35:26.668,2129.443,"Earth","10311","10311","Umbra","Umbra",2146.293
13 Mar 2023 21:35:26.668,13 Mar 2023 21:35:35.086,8.417,"Earth","10311","10311","Penumbra","Umbra",2146.293
13 Mar 2023 22:34:01.540,13 Mar 2023 22:34:09.972,8.432,"Earth","10312","10312","Penumbra","Umbra",2146.293
13 Mar 2023 22:34:09.972,13 Mar 2023 23:09:39.419,2129.447,"Earth","10312","10312","Umbra","Umbra",2146.293
13 Mar 2023 23:09:39.419,13 Mar 2023 23:09:47.833,8.414,"Earth","10312","10312","Penumbra","Umbra",2146.293
14 Mar 2023 00:08:14.288,14 Mar 2023 00:08:22.719,8.432,"Earth","10313","10313","Penumbra","Umbra",2146.292
14 Mar 2023 00:08:22.719,14 Mar 2023 00:43:52.166,2129.447,"Earth","10313","10313","Umbra","Umbra",2146.292
14 Mar 2023 00:43:52.166,14 Mar 2023 00:44:00.580,8.414,"Earth","10313","10313","Penumbra","Umbra",2146.292
14 Mar 2023 01:42:27.035,14 Mar 2023 01:42:35.467,8.432,"Earth","10314","10314","Penumbra","Umbra",2146.292
14 Mar 2023 01:42:35.467,14 Mar 2023 02:18:04.910,2129.443,"Earth","10314","10314","Umbra","Umbra",2146.292
14 Mar 2023 02:18:04.910,14 Mar 2023 02:18:13.327,8.417,"Earth","10314","10314","Penumbra","Umbra",2146.292
14 Mar 2023 03:16:39.783,14 Mar 2023 03:16:48.214,8.431,"Earth","10315","10315","Penumbra","Umbra",2146.291
14 Mar 2023 03:16:48.214,14 Mar 2023 03:52:17.657,2129.443,"Earth","10315","10315","Umbra","Umbra",2146.291
14 Mar 2023 03:52:17.657,14 Mar 2023 03:52:26.074,8.417,"Earth","10315","10315","Penumbra","Umbra",2146.291
14 Mar 2023 04:50:52.530,14 Mar 2023 04:51:00.962,8.431,"Earth","10316","10316","Penumbra","Umbra",2146.291
14 Mar 2023 04:51:00.962,14 Mar 2023 05:26:30.405,2129.443,"Earth","10316","10316","Umbra","Umbra",2146.291
14 Mar 2023 05:26:30.405,14 Mar 2023 05:26:38.822,8.417,"Earth","10316","10316","Penumbra","Umbra",2146.291
14 Mar 2023 06:25:05.278,14 Mar 2023 06:25:13.709,8.431,"Earth","10317","10317","Penumbra","Umbra",2146.291
14 Mar 2023 06:25:13.709,14 Mar 2023 07:00:43.152,2129.443,"Earth","10317","10317","Umbra","Umbra",2146.291
14 Mar 2023 07:00:43.152,14 Mar 2023 07:00:51.569,8.417,"Earth","10317","10317","Penumbra","Umbra",2146.291
14 Mar 2023 07:59:18.026,14 Mar 2023 07:59:26.457,8.431,"Earth","10318","10318","Penumbra","Umbra",2146.290
14 Mar 2023 07:59:26.457,14 Mar 2023 08:34:55.900,2129.443,"Earth","10318","10318","Umbra","Umbra",2146.290
14 Mar 2023 08:34:55.900,14 Mar 2023 08:35:04.316,8.417,"Earth","10318","10318","Penumbra","Umbra",2146.290
14 Mar 2023 09:33:30.774,14 Mar 2023 09:33:39.204,8.430,"Earth","10319","10319","Penumbra","Umbra",2146.290
14 Mar 2023 09:33:39.204,14 Mar 2023 10:09:08.647,2129.443,"Earth","10319","10319","Umbra","Umbra",2146.290
14 Mar 2023 10:09:08.647,14 Mar 2023 10:09:17.064,8.416,"Earth","10319","10319","Penumbra","Umbra",2146.290
14 Mar 2023 11:07:43.521,14 Mar 2023 11:07:51.952,8.430,"Earth","10320","10320","Penumbra","Umbra",2146.290
14 Mar 2023 11:07:51.952,14 Mar 2023 11:43:21.395,2129.443,"Earth","10320","10320","Umbra","Umbra",2146.290
14 Mar 2023 11:43:21.395,14 Mar 2023 11:43:29.811,8.416,"Earth","10320","10320","Penumbra","Umbra",2146.290
14 Mar 2023 12:41:56.269,14 Mar 2023 12:42:04.696,8.427,"Earth","10321","10321","Penumbra","Umbra",2146.289
14 Mar 2023 12:42:04.696,14 Mar 2023 13:17:34.142,2129.446,"Earth","10321","10321","Umbra","Umbra",2146.289
14 Mar 2023 13:17:34.142,14 Mar 2023 13:17:42.559,8.416,"Earth","10321","10321","Penumbra","Umbra",2146.289
14 Mar 2023 14:16:09.017,14 Mar 2023 14:16:17.447,8.430,"Earth","10322","10322","Penumbra","Umbra",2146.289
14 Mar 2023 14:16:17.447,14 Mar 2023 14:51:46.890,2129.443,"Earth","10322","10322","Umbra","Umbra",2146.289
14 Mar 2023 14:51:46.890,14 Mar 2023 14:51:55.306,8.416,"Earth","10322","10322","Penumbra","Umbra",2146.289
14 Mar 2023 15:50:21.765,14 Mar 2023 15:50:30.195,8.430,"Earth","10323","10323","Penumbra","Umbra",2146.289
14 Mar 2023 15:50:30.195,14 Mar 2023 16:25:59.638,2129.443,"Earth","10323","10323","Umbra","Umbra",2146.289
14 Mar 2023 16:25:59.638,14 Mar 2023 16:26:08.054,8.416,"Earth","10323","10323","Penumbra","Umbra",2146.289
14 Mar 2023 17:24:34.513,14 Mar 2023 17:24:42.941,8.428,"Earth","10324","10324","Penumbra","Umbra",2146.289
14 Mar 2023 17:24:42.941,14 Mar 2023 18:00:12.386,2129.444,"Earth","10324","10324","Umbra","Umbra",2146.289
14 Mar 2023 18:00:12.386,14 Mar 2023 18:00:20.802,8.416,"Earth","10324","10324","Penumbra","Umbra",2146.289
14 Mar 2023 18:58:47.260,14 Mar 2023 18:58:55.690,8.430,"Earth","10325","10325","Penumbra","Umbra",2146.290
14 Mar 2023 18:58:55.690,14 Mar 2023 19:34:25.133,2129.443,"Earth","10325","10325","Umbra","Umbra",2146.290
14 Mar 2023 19:34:25.133,14 Mar 2023 19:34:33.549,8.416,"Earth","10325","10325","Penumbra","Umbra",2146.290
14 Mar 2023 20:33:00.009,14 Mar 2023 20:33:08.438,8.429,"Earth","10326","10326","Penumbra","Umbra",2146.288
14 Mar 2023 20:33:08.438,14 Mar 2023 21:08:37.881,2129.443,"Earth","10326","10326","Umbra","Umbra",2146.288
14 Mar 2023 21:08:37.881,14 Mar 2023 21:08:46.297,8.416,"Earth","10326","10326","Penumbra","Umbra",2146.288
14 Mar 2023 22:07:12.757,14 Mar 2023 22:07:21.186,8.429,"Earth","10327","10327","Penumbra","Umbra",2146.288
14 Mar 2023 22:07:21.186,14 Mar 2023 22:42:50.629,2129.443,"Earth","10327","10327","Umbra","Umbra",2146.288
14 Mar 2023 22:42:50.629,14 Mar 2023 22:42:59.045,8.416,"Earth","10327","10327","Penumbra","Umbra",2146.288
14 Mar 2023 23:41:25.505,14 Mar 2023 23:41:33.932,8.427,"Earth","10328","10328","Penumbra","Umbra",2146.287
